crop,date,location,variety,post.id.number,plant.id.number,terminal.with.aphid,terminal.without.aphids,aphid.number
blueberry,28-Jul-20,CB,C,14,1,2,8,6
blueberry,28-Jul-20,CB,C,14,2,2,8,5
blueberry,28-Jul-20,CB,C,14,3,2,8,4
blueberry,28-Jul-20,CB,D,5,1,4,6,6
blueberry,28-Jul-20,CB,D,5,2,3,7,4
blueberry,28-Jul-20,CB,D,5,3,1,9,1
blueberry,30-Jul-20,AR,A,NA,NA,,10,
blueberry,13-Aug-20,SB,G,NA,2,0,10,NA
blueberry,13-Aug-20,SB,G,NA,13,0,10,NA
blueberry,13-Aug-20,SB,G,NA,22,0,10,NA
blueberry,13-Aug-20,SB,G,NA,43,0,10,NA
blueberry,13-Aug-20,SB,G,NA,44,0,10,NA
blueberry,13-Aug-20,SB,F,NA,7,0,10,NA
blueberry,13-Aug-20,SB,F,NA,14,0,10,NA
blueberry,13-Aug-20,SB,F,NA,28,0,10,NA
blueberry,13-Aug-20,SB,F,NA,36,0,10,NA
blueberry,13-Aug-20,SB,F,NA,38,0,10,NA
blueberry,13-Aug-20,SB,A,NA,1,0,10,NA
blueberry,13-Aug-20,SB,A,NA,7,0,10,NA
blueberry,13-Aug-20,SB,A,NA,9,1,9,NA
blueberry,13-Aug-20,SB,A,NA,10,0,10,NA
blueberry,13-Aug-20,SB,A,NA,14,1,9,NA
blueberry,13-Aug-20,SB,B,NA,1,1,9,NA
blueberry,13-Aug-20,SB,B,NA,2,0,10,NA
blueberry,13-Aug-20,SB,B,NA,3,0,10,NA
blueberry,13-Aug-20,SB,B,NA,4,0,8,NA
blueberry,13-Aug-20,SB,C,NA,3,0,10,NA
blueberry,13-Aug-20,SB,C,NA,6,0,10,NA
blueberry,13-Aug-20,SB,C,NA,7,0,10,NA
blueberry,13-Aug-20,SB,C,NA,21,0,10,NA
blueberry,13-Aug-20,SB,C,NA,22,0,10,NA
blueberry,13-Aug-20,SB,E,NA,1,0,10,NA
blueberry,13-Aug-20,SB,E,NA,2,0,10,NA
blueberry,13-Aug-20,SB,E,NA,3,0,10,NA
blueberry,13-Aug-20,SB,E,NA,5,0,10,NA
blueberry,13-Aug-20,SB,E,NA,6,0,10,NA
blueberry,13-Aug-20,SB,D,NA,1,0,10,NA
blueberry,13-Aug-20,SB,D,NA,3,0,10,NA
blueberry,13-Aug-20,SB,D,NA,4,0,10,NA
blueberry,13-Aug-20,SB,D,NA,5,0,10,NA
blueberry,13-Aug-20,SB,D,NA,8,0,10,NA
blueberry,13-Aug-20,CB,G,8,1,2,8,NA
blueberry,13-Aug-20,CB,G,38,1,0,10,NA
blueberry,13-Aug-20,CB,G,50,1,3,7,NA
blueberry,13-Aug-20,CB,G,50,2,2,8,NA
blueberry,13-Aug-20,CB,G,59,3,2,8,NA
blueberry,13-Aug-20,CB,F,25,2,0,10,NA
blueberry,13-Aug-20,CB,F,58,2,0,10,NA
blueberry,13-Aug-20,CB,F,33,2,0,10,NA
blueberry,13-Aug-20,CB,F,33,3,1,9,NA
blueberry,13-Aug-20,CB,F,58,1,1,9,NA
blueberry,13-Aug-20,CB,A,9,1,5,5,NA
blueberry,13-Aug-20,CB,A,9,2,5,5,NA
blueberry,13-Aug-20,CB,A,9,3,7,3,NA
blueberry,13-Aug-20,CB,B,3,1,2,8,NA
blueberry,13-Aug-20,CB,B,3,2,2,8,NA
blueberry,13-Aug-20,CB,B,3,3,2,8,NA
blueberry,13-Aug-20,CB,C,10,1,3,7,NA
blueberry,13-Aug-20,CB,C,10,2,3,7,NA
blueberry,13-Aug-20,CB,C,10,3,5,5,NA
blueberry,13-Aug-20,CB,C,14,1,2,8,NA
blueberry,13-Aug-20,CB,C,14,3,2,8,NA
blueberry,13-Aug-20,CB,D,5,1,1,9,NA
blueberry,13-Aug-20,CB,D,5,2,1,9,NA
blueberry,13-Aug-20,CB,D,5,3,3,7,NA
blueberry,12-Aug-20,AR,A,NA,NA,0,10,NA
blueberry,12-Aug-20,AR,G,NA,1,0,10,NA
blueberry,12-Aug-20,AR,G,NA,2,0,10,NA
blueberry,12-Aug-20,AR,G,NA,3,0,10,NA
blueberry,12-Aug-20,AR,F,NA,1,0,10,NA
blueberry,12-Aug-20,AR,F,NA,2,0,10,NA
blueberry,12-Aug-20,AR,B,NA,NA,0,10,NA
blueberry,12-Aug-20,AR,C,NA,NA,0,10,NA
blueberry,12-Aug-20,AR,D,NA,NA,0,10,NA
blueberry,12-Aug-20,AR,E,NA,NA,0,10,NA
blueberry,12-Aug-20,AR,H,NA,NA,0,10,NA
blueberry,27-Aug-20,SB,G,NA,2,0,10,NA
blueberry,27-Aug-20,SB,G,NA,38,0,10,NA
blueberry,27-Aug-20,SB,G,NA,36,0,10,NA
blueberry,27-Aug-20,SB,G,NA,16,0,10,NA
blueberry,27-Aug-20,SB,G,NA,40,0,10,NA
blueberry,27-Aug-20,SB,F,NA,20,0,10,NA
blueberry,27-Aug-20,SB,F,NA,34,0,10,NA
blueberry,27-Aug-20,SB,F,NA,21,0,10,NA
blueberry,27-Aug-20,SB,F,NA,39,0,10,NA
blueberry,27-Aug-20,SB,F,NA,30,0,10,NA
blueberry,27-Aug-20,SB,A,NA,5,0,10,NA
blueberry,27-Aug-20,SB,A,NA,9,0,10,NA
blueberry,27-Aug-20,SB,A,NA,6,0,10,NA
blueberry,27-Aug-20,SB,A,NA,7,0,10,NA
blueberry,27-Aug-20,SB,A,NA,1,0,10,NA
blueberry,27-Aug-20,SB,B,NA,1,0,10,NA
blueberry,27-Aug-20,SB,B,NA,2,0,10,NA
blueberry,27-Aug-20,SB,B,NA,3,0,10,NA
blueberry,27-Aug-20,SB,B,NA,4,0,10,NA
blueberry,27-Aug-20,SB,C,NA,11,0,10,NA
blueberry,27-Aug-20,SB,C,NA,14,0,10,NA
blueberry,27-Aug-20,SB,C,NA,6,0,10,NA
blueberry,27-Aug-20,SB,C,NA,3,0,10,NA
blueberry,27-Aug-20,SB,C,NA,16,0,10,NA
blueberry,27-Aug-20,SB,E,NA,1,0,10,NA
blueberry,27-Aug-20,SB,E,NA,5,0,10,NA
blueberry,27-Aug-20,SB,E,NA,6,0,10,NA
blueberry,27-Aug-20,SB,E,NA,3,0,10,NA
blueberry,27-Aug-20,SB,E,NA,2,0,10,NA
blueberry,27-Aug-20,SB,D,NA,8,0,10,NA
blueberry,27-Aug-20,SB,D,NA,6,0,10,NA
blueberry,27-Aug-20,SB,D,NA,9,0,10,NA
blueberry,27-Aug-20,SB,D,NA,2,0,10,NA
blueberry,27-Aug-20,SB,D,NA,3,0,10,NA
blueberry,27-Aug-20,CB,G,8,1,3,7,15
blueberry,27-Aug-20,CB,G,8,2,3,7,9
blueberry,27-Aug-20,CB,G,8,3,4,6,10
blueberry,27-Aug-20,CB,G,59,3,0,10,0
blueberry,27-Aug-20,CB,G,59,2,0,10,0
blueberry,27-Aug-20,CB,F,9,3,0,10,0
blueberry,27-Aug-20,CB,F,56,2,0,10,0
blueberry,27-Aug-20,CB,F,33,2,1,9,1
blueberry,27-Aug-20,CB,F,33,3,6,4,23
blueberry,27-Aug-20,CB,F,56,1,2,8,2
blueberry,27-Aug-20,CB,A,9,1,2,8,5
blueberry,27-Aug-20,CB,A,9,2,4,6,19
blueberry,27-Aug-20,CB,A,9,3,6,4,50
blueberry,27-Aug-20,CB,B,3,1,4,6,15
blueberry,27-Aug-20,CB,B,3,2,5,5,30
blueberry,27-Aug-20,CB,B,3,3,5,5,35
blueberry,27-Aug-20,CB,C,10,1,1,9,3
blueberry,27-Aug-20,CB,C,10,2,2,8,10
blueberry,27-Aug-20,CB,C,10,3,0,10,0
blueberry,27-Aug-20,CB,C,14,1,0,10,0
blueberry,27-Aug-20,CB,C,14,2,3,7,6
blueberry,27-Aug-20,CB,D,5,1,0,10,0
blueberry,27-Aug-20,CB,D,5,2,3,7,2
blueberry,27-Aug-20,CB,D,5,3,1,9,25
blueberry,26-Aug-20,AR,A,NA,NA,0,10,NA
blueberry,26-Aug-20,AR,G,NA,1,0,10,NA
blueberry,26-Aug-20,AR,G,NA,2,0,10,NA
blueberry,26-Aug-20,AR,G,NA,3,0,10,NA
blueberry,26-Aug-20,AR,F,NA,1,0,10,NA
blueberry,26-Aug-20,AR,F,NA,2,0,10,NA
blueberry,26-Aug-20,AR,B,NA,NA,0,10,NA
blueberry,26-Aug-20,AR,C,NA,NA,0,10,NA
blueberry,26-Aug-20,AR,D,NA,NA,0,10,NA
blueberry,26-Aug-20,AR,E,NA,NA,0,10,NA
blueberry,26-Aug-20,AR,H,NA,NA,0,10,NA
blueberry,08-Sep-20,AR,A,NA,NA,0,10,NA
blueberry,08-Sep-20,AR,G,NA,1,0,10,NA
blueberry,08-Sep-20,AR,G,NA,2,0,10,NA
blueberry,08-Sep-20,AR,G,NA,3,0,10,NA
blueberry,08-Sep-20,AR,F,NA,1,0,10,NA
blueberry,08-Sep-20,AR,F,NA,2,0,10,NA
blueberry,08-Sep-20,AR,B,NA,NA,0,10,NA
blueberry,08-Sep-20,AR,C,NA,NA,0,10,NA
blueberry,08-Sep-20,AR,D,NA,NA,0,10,NA
blueberry,08-Sep-20,AR,E,NA,NA,0,10,NA
blueberry,08-Sep-20,AR,H,NA,NA,0,10,NA
blueberry,16-Sep-20,SB,G,NA,4,0,10,NA
blueberry,16-Sep-20,SB,G,NA,13,0,10,NA
blueberry,16-Sep-20,SB,G,NA,35,0,10,NA
blueberry,16-Sep-20,SB,G,NA,40,0,10,NA
blueberry,16-Sep-20,SB,G,NA,46,0,10,NA
blueberry,16-Sep-20,SB,F,NA,1,0,10,NA
blueberry,16-Sep-20,SB,F,NA,3,0,10,NA
blueberry,16-Sep-20,SB,F,NA,8,0,10,NA
blueberry,16-Sep-20,SB,F,NA,32,0,10,NA
blueberry,16-Sep-20,SB,F,NA,44,0,10,NA
blueberry,16-Sep-20,SB,A,NA,5,0,9,NA
blueberry,16-Sep-20,SB,A,NA,6,0,8,NA
blueberry,16-Sep-20,SB,A,NA,7,0,10,NA
blueberry,16-Sep-20,SB,A,NA,8,1,9,NA
blueberry,16-Sep-20,SB,A,NA,9,0,10,NA
blueberry,16-Sep-20,SB,B,NA,1,0,10,NA
blueberry,16-Sep-20,SB,B,NA,2,0,10,NA
blueberry,16-Sep-20,SB,B,NA,3,0,10,NA
blueberry,16-Sep-20,SB,B,NA,4,0,10,NA
blueberry,16-Sep-20,SB,C,NA,8,0,10,NA
blueberry,16-Sep-20,SB,C,NA,9,0,10,NA
blueberry,16-Sep-20,SB,C,NA,12,0,10,NA
blueberry,16-Sep-20,SB,C,NA,17,0,10,NA
blueberry,16-Sep-20,SB,C,NA,22,0,10,NA
blueberry,16-Sep-20,SB,E,NA,1,0,10,NA
blueberry,16-Sep-20,SB,E,NA,2,0,10,NA
blueberry,16-Sep-20,SB,E,NA,4,0,7,NA
blueberry,16-Sep-20,SB,E,NA,5,0,10,NA
blueberry,16-Sep-20,SB,E,NA,6,0,10,NA
blueberry,16-Sep-20,SB,D,NA,1,1,9,NA
blueberry,16-Sep-20,SB,D,NA,2,0,10,NA
blueberry,16-Sep-20,SB,D,NA,3,0,10,NA
blueberry,16-Sep-20,SB,D,NA,4,0,10,NA
blueberry,16-Sep-20,SB,D,NA,7,0,10,NA
blueberry,22-Sep-20,CB,G,27,2,5,5,NA
blueberry,22-Sep-20,CB,G,28,1,6,4,NA
blueberry,22-Sep-20,CB,G,28,2,6,4,NA
blueberry,22-Sep-20,CB,G,50,3,6,4,NA
blueberry,22-Sep-20,CB,G,59,3,4,6,NA
blueberry,22-Sep-20,CB,F,25,3,4,6,NA
blueberry,22-Sep-20,CB,F,33,1,4,6,NA
blueberry,22-Sep-20,CB,F,33,3,6,4,NA
blueberry,22-Sep-20,CB,F,58,1,6,4,NA
blueberry,22-Sep-20,CB,F,58,3,7,3,NA
blueberry,22-Sep-20,CB,A,9,1,2,8,NA
blueberry,22-Sep-20,CB,A,9,2,7,3,NA
blueberry,22-Sep-20,CB,A,9,3,9,1,NA
blueberry,22-Sep-20,CB,B,3,1,7,3,NA
blueberry,22-Sep-20,CB,B,3,2,4,6,NA
blueberry,22-Sep-20,CB,B,3,3,7,3,NA
blueberry,22-Sep-20,CB,C,10,1,8,2,NA
blueberry,22-Sep-20,CB,C,10,2,3,7,NA
blueberry,22-Sep-20,CB,C,10,3,9,1,NA
blueberry,22-Sep-20,CB,C,14,1,4,6,NA
blueberry,22-Sep-20,CB,C,14,3,7,3,NA
blueberry,22-Sep-20,CB,D,5,1,5,5,NA
blueberry,22-Sep-20,CB,D,5,2,3,7,NA
blueberry,22-Sep-20,CB,D,5,3,4,6,NA
blueberry,16-Apr-21,SB,G,NA,5,0,10,NA
blueberry,16-Apr-21,SB,G,NA,11,0,10,NA
blueberry,16-Apr-21,SB,G,NA,21,0,10,NA
blueberry,16-Apr-21,SB,G,NA,23,0,10,NA
blueberry,16-Apr-21,SB,G,NA,26,0,10,NA
blueberry,16-Apr-21,SB,F,NA,5,0,10,NA
blueberry,16-Apr-21,SB,F,NA,20,0,10,NA
blueberry,16-Apr-21,SB,F,NA,25,0,10,NA
blueberry,16-Apr-21,SB,F,NA,26,0,10,NA
blueberry,16-Apr-21,SB,F,NA,48,0,10,NA
blueberry,16-Apr-21,SB,A,NA,2,0,10,NA
blueberry,16-Apr-21,SB,A,NA,3,0,10,NA
blueberry,16-Apr-21,SB,A,NA,4,0,10,NA
blueberry,16-Apr-21,SB,A,NA,5,0,10,NA
blueberry,16-Apr-21,SB,A,NA,13,0,10,NA
blueberry,16-Apr-21,SB,B,NA,1,0,10,NA
blueberry,16-Apr-21,SB,B,NA,2,0,10,NA
blueberry,16-Apr-21,SB,B,NA,3,0,10,NA
blueberry,16-Apr-21,SB,B,NA,4,0,10,NA
blueberry,16-Apr-21,SB,C,NA,4,0,10,NA
blueberry,16-Apr-21,SB,C,NA,5,0,10,NA
blueberry,16-Apr-21,SB,C,NA,6,0,10,NA
blueberry,16-Apr-21,SB,C,NA,15,0,10,NA
blueberry,16-Apr-21,SB,C,NA,20,0,10,NA
blueberry,16-Apr-21,SB,E,NA,1,0,10,NA
blueberry,16-Apr-21,SB,E,NA,2,0,10,NA
blueberry,16-Apr-21,SB,E,NA,3,0,10,NA
blueberry,16-Apr-21,SB,E,NA,4,0,10,NA
blueberry,16-Apr-21,SB,E,NA,5,0,10,NA
blueberry,16-Apr-21,SB,D,NA,1,0,10,NA
blueberry,16-Apr-21,SB,D,NA,3,0,10,NA
blueberry,16-Apr-21,SB,D,NA,5,0,10,NA
blueberry,16-Apr-21,SB,D,NA,6,0,10,NA
blueberry,16-Apr-21,SB,D,NA,9,0,10,NA
blueberry,16-Apr-21,CB,G,27,2,0,10,NA
blueberry,16-Apr-21,CB,G,27,3,0,10,NA
blueberry,16-Apr-21,CB,G,38,1,0,10,NA
blueberry,16-Apr-21,CB,G,38,2,0,10,NA
blueberry,16-Apr-21,CB,G,59,3,0,10,NA
blueberry,16-Apr-21,CB,F,33,1,0,10,NA
blueberry,16-Apr-21,CB,F,56,2,0,10,NA
blueberry,16-Apr-21,CB,F,56,3,0,10,NA
blueberry,16-Apr-21,CB,F,58,2,0,10,NA
blueberry,16-Apr-21,CB,F,58,3,0,10,NA
blueberry,16-Apr-21,CB,A,9,1,0,10,NA
blueberry,16-Apr-21,CB,A,9,2,0,10,NA
blueberry,16-Apr-21,CB,A,9,3,0,10,NA
blueberry,16-Apr-21,CB,B,3,1,0,10,NA
blueberry,16-Apr-21,CB,B,3,2,0,10,NA
blueberry,16-Apr-21,CB,B,3,3,0,10,NA
blueberry,16-Apr-21,CB,C,10,1,0,10,NA
blueberry,16-Apr-21,CB,C,10,2,0,10,NA
blueberry,16-Apr-21,CB,C,10,1,0,10,NA
blueberry,16-Apr-21,CB,C,14,2,0,10,NA
blueberry,16-Apr-21,CB,C,14,3,0,10,NA
blueberry,16-Apr-21,CB,D,5,1,0,10,NA
blueberry,16-Apr-21,CB,D,5,2,0,10,NA
blueberry,16-Apr-21,CB,D,5,3,0,10,NA
blueberry,16-Apr-21,AR,A,NA,NA,0,10,NA
blueberry,16-Apr-21,AR,G,NA,NA,0,10,NA
blueberry,16-Apr-21,AR,G,NA,NA,0,10,NA
blueberry,16-Apr-21,AR,G,NA,NA,0,10,NA
blueberry,16-Apr-21,AR,F,NA,NA,0,10,NA
blueberry,16-Apr-21,AR,F,NA,NA,0,10,NA
blueberry,16-Apr-21,AR,B,NA,NA,0,10,NA
blueberry,16-Apr-21,AR,C,NA,NA,0,10,NA
blueberry,16-Apr-21,AR,D,NA,NA,0,10,NA
blueberry,16-Apr-21,AR,E,NA,NA,0,10,NA
blueberry,16-Apr-21,AR,H,NA,NA,0,10,NA
blueberry,27-Apr-21,SB,G,NA,4,0,10,NA
blueberry,27-Apr-21,SB,G,NA,5,0,10,NA
blueberry,27-Apr-21,SB,G,NA,8,0,10,NA
blueberry,27-Apr-21,SB,G,NA,25,0,10,NA
blueberry,27-Apr-21,SB,G,NA,45,0,10,NA
blueberry,27-Apr-21,SB,F,NA,14,0,10,NA
blueberry,27-Apr-21,SB,F,NA,17,0,10,NA
blueberry,27-Apr-21,SB,F,NA,23,0,10,NA
blueberry,27-Apr-21,SB,F,NA,30,0,10,NA
blueberry,27-Apr-21,SB,F,NA,46,0,10,NA
blueberry,27-Apr-21,SB,A,NA,1,0,10,NA
blueberry,27-Apr-21,SB,A,NA,6,0,10,NA
blueberry,27-Apr-21,SB,A,NA,9,0,10,NA
blueberry,27-Apr-21,SB,A,NA,11,0,10,NA
blueberry,27-Apr-21,SB,A,NA,14,0,10,NA
blueberry,27-Apr-21,SB,B,NA,1,0,10,NA
blueberry,27-Apr-21,SB,B,NA,2,0,10,NA
blueberry,27-Apr-21,SB,B,NA,3,0,10,NA
blueberry,27-Apr-21,SB,B,NA,4,0,10,NA
blueberry,27-Apr-21,SB,C,NA,11,0,10,NA
blueberry,27-Apr-21,SB,C,NA,4,0,10,NA
blueberry,27-Apr-21,SB,C,NA,6,0,10,NA
blueberry,27-Apr-21,SB,C,NA,15,0,10,NA
blueberry,27-Apr-21,SB,C,NA,16,0,10,NA
blueberry,27-Apr-21,SB,E,NA,1,0,10,NA
blueberry,27-Apr-21,SB,E,NA,2,0,10,NA
blueberry,27-Apr-21,SB,E,NA,4,0,10,NA
blueberry,27-Apr-21,SB,E,NA,5,0,10,NA
blueberry,27-Apr-21,SB,E,NA,6,0,10,NA
blueberry,27-Apr-21,SB,D,NA,2,0,10,NA
blueberry,27-Apr-21,SB,D,NA,1,0,10,NA
blueberry,27-Apr-21,SB,D,NA,3,0,10,NA
blueberry,27-Apr-21,SB,D,NA,5,0,10,NA
blueberry,27-Apr-21,SB,D,NA,9,0,10,NA
blueberry,27-Apr-21,CB,G,8,2,0,10,NA
blueberry,27-Apr-21,CB,G,8,3,0,10,NA
blueberry,27-Apr-21,CB,G,28,2,0,10,NA
blueberry,27-Apr-21,CB,G,27,1,0,10,NA
blueberry,27-Apr-21,CB,G,27,2,0,10,NA
blueberry,27-Apr-21,CB,F,9,1,0,10,NA
blueberry,27-Apr-21,CB,F,25,3,0,10,NA
blueberry,27-Apr-21,CB,F,33,2,0,10,NA
blueberry,27-Apr-21,CB,F,56,2,0,10,NA
blueberry,27-Apr-21,CB,F,58,1,0,10,NA
blueberry,27-Apr-21,CB,A,9,1,0,10,NA
blueberry,27-Apr-21,CB,A,9,2,0,10,NA
blueberry,27-Apr-21,CB,A,9,3,0,10,NA
blueberry,27-Apr-21,CB,B,3,1,0,10,NA
blueberry,27-Apr-21,CB,B,3,2,0,10,NA
blueberry,27-Apr-21,CB,B,3,3,0,10,NA
blueberry,27-Apr-21,CB,C,10,1,0,10,NA
blueberry,27-Apr-21,CB,C,10,2,0,10,NA
blueberry,27-Apr-21,CB,C,10,3,0,10,NA
blueberry,27-Apr-21,CB,C,14,1,0,10,NA
blueberry,27-Apr-21,CB,C,14,2,0,10,NA
blueberry,27-Apr-21,CB,D,5,1,0,10,NA
blueberry,27-Apr-21,CB,D,5,2,0,10,NA
blueberry,27-Apr-21,CB,D,5,3,0,10,NA
blueberry,27-Apr-21,AR,A,NA,NA,0,10,NA
blueberry,27-Apr-21,AR,G,NA,NA,0,10,NA
blueberry,27-Apr-21,AR,G,NA,NA,0,10,NA
blueberry,27-Apr-21,AR,G,NA,NA,0,10,NA
blueberry,27-Apr-21,AR,F,NA,NA,0,10,NA
blueberry,27-Apr-21,AR,F,NA,NA,0,10,NA
blueberry,27-Apr-21,AR,B,NA,NA,0,10,NA
blueberry,27-Apr-21,AR,C,NA,NA,0,10,NA
blueberry,27-Apr-21,AR,D,NA,NA,0,10,NA
blueberry,27-Apr-21,AR,E,NA,NA,0,10,NA
blueberry,27-Apr-21,AR,H,NA,NA,0,10,NA
blueberry,13-May-21,CB,G,27,1,4,6,24
blueberry,13-May-21,CB,G,28,2,4,6,20
blueberry,13-May-21,CB,G,34,3,5,5,31
blueberry,13-May-21,CB,G,59,1,1,9,2
blueberry,13-May-21,CB,G,59,3,4,6,53
blueberry,13-May-21,CB,F,25,2,6,4,45
blueberry,13-May-21,CB,F,33,2,5,5,31
blueberry,13-May-21,CB,F,58,1,2,8,3
blueberry,13-May-21,CB,F,58,2,4,6,20
blueberry,13-May-21,CB,F,58,3,3,7,5
blueberry,13-May-21,CB,A,9,1,5,5,
blueberry,13-May-21,CB,A,9,2,6,4,33
blueberry,13-May-21,CB,A,9,3,8,2,86
blueberry,13-May-21,CB,B,3,1,6,4,35
blueberry,13-May-21,CB,B,3,2,4,6,25
blueberry,13-May-21,CB,B,3,3,8,2,53
blueberry,13-May-21,CB,C,10,1,9,1,29
blueberry,13-May-21,CB,C,10,2,7,3,30
blueberry,13-May-21,CB,C,10,3,5,5,47
blueberry,13-May-21,CB,C,14,2,1,9,39
blueberry,13-May-21,CB,C,14,3,5,5,87
blueberry,13-May-21,CB,D,5,1,7,3,28
blueberry,13-May-21,CB,D,5,2,5,5,17
blueberry,13-May-21,CB,D,5,3,4,6,9
blueberry,13-May-21,SB,G,NA,26,0,10,0
blueberry,13-May-21,SB,G,NA,33,0,10,0
blueberry,13-May-21,SB,G,NA,32,0,10,0
blueberry,13-May-21,SB,G,NA,43,0,10,0
blueberry,13-May-21,SB,G,NA,45,0,10,0
blueberry,13-May-21,SB,F,NA,4,0,10,0
blueberry,13-May-21,SB,F,NA,12,0,10,0
blueberry,13-May-21,SB,F,NA,14,0,10,0
blueberry,13-May-21,SB,F,NA,33,1,9,2
blueberry,13-May-21,SB,F,NA,38,0,10,0
blueberry,13-May-21,SB,A,NA,1,0,10,0
blueberry,13-May-21,SB,A,NA,2,0,10,0
blueberry,13-May-21,SB,A,NA,6,0,10,0
blueberry,13-May-21,SB,A,NA,11,0,10,0
blueberry,13-May-21,SB,A,NA,12,0,10,0
blueberry,13-May-21,SB,B,NA,1,0,10,0
blueberry,13-May-21,SB,B,NA,2,0,10,0
blueberry,13-May-21,SB,B,NA,3,0,10,0
blueberry,13-May-21,SB,B,NA,4,2,8,2
blueberry,13-May-21,SB,C,NA,7,0,10,0
blueberry,13-May-21,SB,C,NA,14,0,10,0
blueberry,13-May-21,SB,C,NA,18,0,10,0
blueberry,13-May-21,SB,C,NA,23,0,10,0
blueberry,13-May-21,SB,C,NA,24,2,8,3
blueberry,13-May-21,SB,E,NA,1,0,10,0
blueberry,13-May-21,SB,E,NA,2,0,10,0
blueberry,13-May-21,SB,E,NA,3,0,10,0
blueberry,13-May-21,SB,E,NA,4,0,10,0
blueberry,13-May-21,SB,E,NA,6,0,10,0
blueberry,13-May-21,SB,D,NA,4,1,9,1
blueberry,13-May-21,SB,D,NA,5,0,10,0
blueberry,13-May-21,SB,D,NA,6,0,10,0
blueberry,13-May-21,SB,D,NA,7,0,10,0
blueberry,13-May-21,SB,D,NA,8,0,10,0
blueberry,13-May-21,AR,A,NA,NA,1,9,1
blueberry,13-May-21,AR,G,NA,NA,2,8,7
blueberry,13-May-21,AR,G,NA,NA,0,10,0
blueberry,13-May-21,AR,G,NA,NA,0,10,0
blueberry,13-May-21,AR,F,NA,NA,0,10,0
blueberry,13-May-21,AR,F,NA,NA,0,10,0
blueberry,13-May-21,AR,B,NA,NA,0,10,0
blueberry,13-May-21,AR,C,NA,NA,0,10,0
blueberry,13-May-21,AR,D,NA,NA,0,10,0
blueberry,13-May-21,AR,E,NA,NA,0,10,0
blueberry,13-May-21,AR,H,NA,NA,0,10,0
blueberry,26-May-21,CB,G,8,2,9,1,NA
blueberry,26-May-21,CB,G,27,3,7,3,NA
blueberry,26-May-21,CB,G,28,1,8,2,NA
blueberry,26-May-21,CB,G,28,2,7,3,NA
blueberry,26-May-21,CB,G,28,3,9,1,NA
blueberry,26-May-21,CB,F,9,2,7,3,NA
blueberry,26-May-21,CB,F,25,3,6,4,NA
blueberry,26-May-21,CB,F,33,2,8,2,NA
blueberry,26-May-21,CB,F,33,3,9,1,NA
blueberry,26-May-21,CB,F,58,2,9,1,NA
blueberry,26-May-21,CB,A,9,1,9,1,NA
blueberry,26-May-21,CB,A,9,2,9,1,NA
blueberry,26-May-21,CB,A,9,3,7,3,NA
blueberry,26-May-21,CB,B,3,1,8,2,NA
blueberry,26-May-21,CB,B,3,2,6,4,NA
blueberry,26-May-21,CB,B,3,3,6,4,NA
blueberry,26-May-21,CB,C,10,1,9,1,NA
blueberry,26-May-21,CB,C,10,3,7,3,NA
blueberry,26-May-21,CB,C,14,1,8,2,NA
blueberry,26-May-21,CB,C,14,2,7,3,NA
blueberry,26-May-21,CB,C,14,3,10,0,NA
blueberry,26-May-21,CB,D,5,1,7,3,NA
blueberry,26-May-21,CB,D,5,2,9,1,NA
blueberry,26-May-21,CB,D,5,3,5,5,NA
blueberry,26-May-21,SB,G,NA,3,0,10,NA
blueberry,26-May-21,SB,G,NA,5,2,8,NA
blueberry,26-May-21,SB,G,NA,21,6,4,NA
blueberry,26-May-21,SB,G,NA,28,2,8,NA
blueberry,26-May-21,SB,G,NA,41,3,7,NA
blueberry,26-May-21,SB,F,NA,2,2,8,NA
blueberry,26-May-21,SB,F,NA,13,5,5,NA
blueberry,26-May-21,SB,F,NA,28,2,8,NA
blueberry,26-May-21,SB,F,NA,29,2,8,NA
blueberry,26-May-21,SB,F,NA,31,4,6,NA
blueberry,26-May-21,SB,A,NA,1,0,10,NA
blueberry,26-May-21,SB,A,NA,7,2,8,NA
blueberry,26-May-21,SB,A,NA,8,8,2,NA
blueberry,26-May-21,SB,A,NA,10,7,3,NA
blueberry,26-May-21,SB,A,NA,11,8,2,NA
blueberry,26-May-21,SB,B,NA,1,1,9,NA
blueberry,26-May-21,SB,B,NA,2,3,7,NA
blueberry,26-May-21,SB,B,NA,3,1,9,NA
blueberry,26-May-21,SB,B,NA,4,3,7,NA
blueberry,26-May-21,SB,C,NA,2,2,8,NA
blueberry,26-May-21,SB,C,NA,6,3,7,NA
blueberry,26-May-21,SB,C,NA,8,5,5,NA
blueberry,26-May-21,SB,C,NA,15,0,10,NA
blueberry,26-May-21,SB,C,NA,22,3,7,NA
blueberry,26-May-21,SB,D,NA,2,2,8,NA
blueberry,26-May-21,SB,D,NA,3,0,10,NA
blueberry,26-May-21,SB,D,NA,4,2,8,NA
blueberry,26-May-21,SB,D,NA,6,3,7,NA
blueberry,26-May-21,SB,D,NA,7,2,8,NA
blueberry,26-May-21,AR,A,NA,NA,0,10,NA
blueberry,26-May-21,AR,G,NA,NA,6,4,NA
blueberry,26-May-21,AR,G,NA,NA,3,7,NA
blueberry,26-May-21,AR,G,NA,NA,2,8,NA
blueberry,26-May-21,AR,F,NA,NA,0,10,NA
blueberry,26-May-21,AR,F,NA,NA,2,8,NA
